source,target,weight,e_type
274541144,tragedia,1.0,HASHTAGS
274541144,vídeo,1.0,HASHTAGS
303852192,nevadodelruiz,1.0,HASHTAGS
303852192,manizales,1.0,HASHTAGS
722528899670929400,volcánnevadodelruiz,1.0,HASHTAGS
765801386,nevadodelruiz,12.0,HASHTAGS
765801386,manizales,1.0,HASHTAGS
1254757078205436000,unaviones,1.0,HASHTAGS
1254757078205436000,volcannevadodelruiz,1.0,HASHTAGS
1038606038138667000,colombia,1.0,HASHTAGS
1038606038138667000,nevadodelruiz,1.0,HASHTAGS
1495621835056107500,nevadodelruiz,6.0,HASHTAGS
1495621835056107500,alertanaranja,1.0,HASHTAGS
478980721,alertanaranja,1.0,HASHTAGS
478980721,volcán,1.0,HASHTAGS
478980721,nevadodelruíz,1.0,HASHTAGS
478980721,sebusca,1.0,HASHTAGS
478980721,alcaldedemanizales,1.0,HASHTAGS
76060826,casabianca,1.0,HASHTAGS
76060826,nevadodelruiz,2.0,HASHTAGS
76060826,eltolimanosune,1.0,HASHTAGS
1630424986459545600,curiosidades,1.0,HASHTAGS
1630424986459545600,nevadodelruiz,3.0,HASHTAGS
1630424986459545600,alerta,1.0,HASHTAGS
74236828,nevadodelruiz,2.0,HASHTAGS
74236828,volcán,2.0,HASHTAGS
74236828,telecafé,1.0,HASHTAGS
74236828,volcánnevadodelruiz,1.0,HASHTAGS
74236828,volcanenalerta,1.0,HASHTAGS
74236828,volcannevadodelruiz,3.0,HASHTAGS
74236828,noticias,1.0,HASHTAGS
74236828,volcánenalerta,2.0,HASHTAGS
66816934,nevadodelruiz,1.0,HASHTAGS
1248964680544145400,noticia,6.0,HASHTAGS
1248964680544145400,temblor,2.0,HASHTAGS
1248964680544145400,alertavolcán,3.0,HASHTAGS
1248964680544145400,nevadodelruiz,8.0,HASHTAGS
1248964680544145400,volcán,4.0,HASHTAGS
1248964680544145400,focusnoticias,4.0,HASHTAGS
1248964680544145400,villamaría,1.0,HASHTAGS
1248964680544145400,calamidadpública,1.0,HASHTAGS
1248964680544145400,tolima,2.0,HASHTAGS
1248964680544145400,caldas,1.0,HASHTAGS
1248964680544145400,alertanaranja,2.0,HASHTAGS
1248964680544145400,atención,2.0,HASHTAGS
1248964680544145400,sgcvolcanes,1.0,HASHTAGS
1248964680544145400,volcánnevadodelruiz,1.0,HASHTAGS
1248964680544145400,manizales,1.0,HASHTAGS
1248964680544145400,emergencia,1.0,HASHTAGS
1248964680544145400,noticias,1.0,HASHTAGS
118363472,nevadodelruiz,1.0,HASHTAGS
118363472,viernessanto,1.0,HASHTAGS
272239019,entiemporeal,1.0,HASHTAGS
272239019,oaxaca,1.0,HASHTAGS
272239019,noticias,1.0,HASHTAGS
272239019,tiemporeal,1.0,HASHTAGS
272239019,tiempo,1.0,HASHTAGS
272239019,colombia,1.0,HASHTAGS
272239019,erupción,1.0,HASHTAGS
272239019,nevadodelruiz,1.0,HASHTAGS
272239019,volcán,1.0,HASHTAGS
2544217908,colombia,4.0,HASHTAGS
2544217908,nevadodelruiz,4.0,HASHTAGS
2544217908,la580,3.0,HASHTAGS
237365340,nevadodelruiz,1.0,HASHTAGS
83512809,nevadodelruiz,3.0,HASHTAGS
151886860,caldas,1.0,HASHTAGS
151886860,nevadodelruiz,2.0,HASHTAGS
151886860,kumanday,1.0,HASHTAGS
594687133,nevadodelruiz,2.0,HASHTAGS
161367777,nevadodelruiz,1.0,HASHTAGS
161367777,cumanday,1.0,HASHTAGS
540271328,nevadodelruiz,3.0,HASHTAGS
540271328,05abr,1.0,HASHTAGS
540271328,10abr,1.0,HASHTAGS
540271328,09abr,1.0,HASHTAGS
59287425,volcannevadodelruiz,1.0,HASHTAGS
67813350,nevadodelruíz,2.0,HASHTAGS
67813350,volcán,1.0,HASHTAGS
67813350,colombia,1.0,HASHTAGS
67813350,alerta,1.0,HASHTAGS
136372401,reflexionemos,1.0,HASHTAGS
136372401,manizales,1.0,HASHTAGS
136372401,liberland,1.0,HASHTAGS
136372401,nevadodelruiz,1.0,HASHTAGS
1205783485,girardot,1.0,HASHTAGS
1205783485,nevadodelruiz,1.0,HASHTAGS
302067145,nevadodelruiz,3.0,HASHTAGS
302067145,quindío,1.0,HASHTAGS
302067145,volcánnevadodelruíz,1.0,HASHTAGS
302067145,volcánnevadodelruiz,2.0,HASHTAGS
1282881890,nevadodelruiz,1.0,HASHTAGS
70880291,nayibbukele,1.0,HASHTAGS
70880291,serguéilavrov,1.0,HASHTAGS
70880291,colombia,2.0,HASHTAGS
70880291,nevadodelruiz,2.0,HASHTAGS
70880291,zelensky,1.0,HASHTAGS
70880291,mexico,1.0,HASHTAGS
70880291,oaxaca,1.0,HASHTAGS
70880291,australia,1.0,HASHTAGS
70880291,tiktok,1.0,HASHTAGS
70880291,israel,1.0,HASHTAGS
70880291,nablus,1.0,HASHTAGS
58547036,nevadodelruiz,1.0,HASHTAGS
58547036,nevadotolima,1.0,HASHTAGS
58547036,volcsn,1.0,HASHTAGS
58547036,eruption,1.0,HASHTAGS
970781738963210200,nevadodelruiz,4.0,HASHTAGS
970781738963210200,reporte,2.0,HASHTAGS
970781738963210200,monitoreo,1.0,HASHTAGS
970781738963210200,entérese,1.0,HASHTAGS
1234197675274383400,nevadodelruiz,1.0,HASHTAGS
1234197675274383400,colombia,1.0,HASHTAGS
3557179948,mediospanorama,1.0,HASHTAGS
3557179948,colombia,1.0,HASHTAGS
3557179948,volcán,1.0,HASHTAGS
3557179948,erupción,1.0,HASHTAGS
3557179948,nevadodelruiz,1.0,HASHTAGS
337430562,radar24rd,1.0,HASHTAGS
337430562,radar24h,1.0,HASHTAGS
337430562,rd,1.0,HASHTAGS
337430562,noticias,1.0,HASHTAGS
337430562,news,1.0,HASHTAGS
337430562,colombia,1.0,HASHTAGS
337430562,volcán,1.0,HASHTAGS
337430562,erupción,1.0,HASHTAGS
337430562,nevadodelruiz,1.0,HASHTAGS
64419705,colombia,1.0,HASHTAGS
64419705,nevadodelruiz,1.0,HASHTAGS
1317872229196202000,nevadodelruiz,2.0,HASHTAGS
1317872229196202000,caldas,1.0,HASHTAGS
1153663990473662500,nevadodelruiz,6.0,HASHTAGS
1153663990473662500,volcán,1.0,HASHTAGS
1153663990473662500,alertanaranja,1.0,HASHTAGS
1268738321620045800,nevadodelruiz,1.0,HASHTAGS
1268738321620045800,volcán,1.0,HASHTAGS
880098613367590900,nevadodelruiz,1.0,HASHTAGS
1639736104663351300,colombia,1.0,HASHTAGS
1639736104663351300,nevadodelruiz,1.0,HASHTAGS
1639736104663351300,petro,1.0,HASHTAGS
1626715849410109400,nevadodelruiz,1.0,HASHTAGS
1626715849410109400,popocatepetl,1.0,HASHTAGS
1626715849410109400,erupcion,1.0,HASHTAGS
981510538252439600,nevadodelruiz,3.0,HASHTAGS
981510538252439600,nevado,1.0,HASHTAGS
981510538252439600,volcan,1.0,HASHTAGS
1638173289599373300,lunes,1.0,HASHTAGS
1638173289599373300,3abril,1.0,HASHTAGS
1638173289599373300,nevadodelruiz,1.0,HASHTAGS
253174708,nevadodelruiz,1.0,HASHTAGS
89521368,atencion,1.0,HASHTAGS
89521368,nevadodelruiz,2.0,HASHTAGS
89521368,salud,2.0,HASHTAGS
1667901978,volcan,3.0,HASHTAGS
1667901978,nevadodelruiz,4.0,HASHTAGS
1667901978,alertanaranja,1.0,HASHTAGS
1667901978,sismo,1.0,HASHTAGS
1667901978,erupcion,1.0,HASHTAGS
1667901978,3deabril,1.0,HASHTAGS
1667901978,noticiaendesarrollo,1.0,HASHTAGS
1487266387940814800,atención,1.0,HASHTAGS
1487266387940814800,volcán,1.0,HASHTAGS
1487266387940814800,nevadodelruiz,3.0,HASHTAGS
1487266387940814800,pereira,1.0,HASHTAGS
1487266387940814800,diger,1.0,HASHTAGS
1487266387940814800,pereiraúltimominuto,3.0,HASHTAGS
1487266387940814800,endirecto,1.0,HASHTAGS
1487266387940814800,risaralda,2.0,HASHTAGS
1487266387940814800,últimominuto,1.0,HASHTAGS
1487266387940814800,carder,1.0,HASHTAGS
565580189,nevadodelruíz,1.0,HASHTAGS
214722086,nevadodelruiz,1.0,HASHTAGS
1114494966,nevadodelruiz,2.0,HASHTAGS
1114494966,olainvernal,1.0,HASHTAGS
2667373914,nevadodelruiz,1.0,HASHTAGS
2667373914,volcánnevadodelruiz,1.0,HASHTAGS
2667373914,nevadodelruíz,1.0,HASHTAGS
2667373914,huila,1.0,HASHTAGS
1583477183116464000,nevadodelruiz,1.0,HASHTAGS
114286655,alertanaranja,1.0,HASHTAGS
114286655,nevadodelruiz,1.0,HASHTAGS
114286655,villahermosa,1.0,HASHTAGS
1438037751987847200,alerta,2.0,HASHTAGS
1438037751987847200,erupción,1.0,HASHTAGS
1438037751987847200,nevadodelruiz,3.0,HASHTAGS
1438037751987847200,colombia,3.0,HASHTAGS
1438037751987847200,volcán,1.0,HASHTAGS
596539015,colombia,1.0,HASHTAGS
596539015,caldas,1.0,HASHTAGS
596539015,nevadodelruiz,2.0,HASHTAGS
1561549397137281000,nevadodelruiz,1.0,HASHTAGS
1182517390762037200,nevadodelruiz,2.0,HASHTAGS
917880312406859800,volcan,1.0,HASHTAGS
917880312406859800,nevadodelruiz,1.0,HASHTAGS
4138287261,nevadodelruiz,3.0,HASHTAGS
4138287261,manizales,3.0,HASHTAGS
4138287261,nevado,1.0,HASHTAGS
1186704919732072400,nevadodelruiz,1.0,HASHTAGS
229468495,nevadodelruiz,1.0,HASHTAGS
66622068,nevadodelruíz,1.0,HASHTAGS
1398877072530067500,nevadodelruiz,3.0,HASHTAGS
1398877072530067500,alertadeerupción,2.0,HASHTAGS
1398877072530067500,prevención,1.0,HASHTAGS
1398877072530067500,erupcióninminente,1.0,HASHTAGS
1398877072530067500,precaución,1.0,HASHTAGS
1746560401,noticiaendesarrollo,1.0,HASHTAGS
1746560401,nevadodelruiz,1.0,HASHTAGS
1746560401,tolima,1.0,HASHTAGS
1746560401,caldas,1.0,HASHTAGS
608289726,nevadodelruiz,1.0,HASHTAGS
608289726,urgente,1.0,HASHTAGS
1561799656534859800,atención,1.0,HASHTAGS
1561799656534859800,nevadodelruiz,1.0,HASHTAGS
388008943,urgente,1.0,HASHTAGS
388008943,nevadodelruiz,1.0,HASHTAGS
1073088397185560600,colombia,6.0,HASHTAGS
1073088397185560600,noticiascolombia,6.0,HASHTAGS
1073088397185560600,nevadodelruiz,6.0,HASHTAGS
1073088397185560600,alerta,2.0,HASHTAGS
1073088397185560600,sgc,5.0,HASHTAGS
1073088397185560600,volcán,3.0,HASHTAGS
1073088397185560600,erupción,2.0,HASHTAGS
1073088397185560600,fenomenonatural,1.0,HASHTAGS
1073088397185560600,actividadsismica,1.0,HASHTAGS
1073088397185560600,alertaroja,1.0,HASHTAGS
1073088397185560600,tolima,1.0,HASHTAGS
1073088397185560600,cambiodeactividad,1.0,HASHTAGS
1073088397185560600,población,1.0,HASHTAGS
1073088397185560600,emergencia,1.0,HASHTAGS
1073088397185560600,fakenews,1.0,HASHTAGS
1073088397185560600,manizales,1.0,HASHTAGS
1073088397185560600,serviciogeologico,1.0,HASHTAGS
1073088397185560600,evacuaciónpreventiva,1.0,HASHTAGS
1073088397185560600,pmu,1.0,HASHTAGS
88947143,nevadodelruiz,2.0,HASHTAGS
224333385,nevadodelruíz,1.0,HASHTAGS
224333385,nevadodelruiz,1.0,HASHTAGS
4484142381,nevadodelruíz,1.0,HASHTAGS
4484142381,nevadodelruiz,1.0,HASHTAGS
164434425,nevadodelruiz,2.0,HASHTAGS
85908523,nevadodelruiz,2.0,HASHTAGS
37748192,nevadodelruiz,3.0,HASHTAGS
1572855865723555800,noticiascolombia,2.0,HASHTAGS
1572855865723555800,nevadodelruiz,2.0,HASHTAGS
299693451,noticiasytvn,1.0,HASHTAGS
299693451,colombia,1.0,HASHTAGS
299693451,nevadodelruiz,1.0,HASHTAGS
959747719,noticia,1.0,HASHTAGS
959747719,prevención,1.0,HASHTAGS
959747719,manizales,1.0,HASHTAGS
959747719,nevadodelruíz,1.0,HASHTAGS
1158106158806261800,nevadodelruiz,1.0,HASHTAGS
802266761458544600,nevadodelruiz,1.0,HASHTAGS
182069086,actualidad,2.0,HASHTAGS
182069086,nevadodelruiz,2.0,HASHTAGS
182069086,noticia,2.0,HASHTAGS
182069086,colombia,2.0,HASHTAGS
182069086,volcán,2.0,HASHTAGS
182069086,emergencia,2.0,HASHTAGS
182069086,sos,2.0,HASHTAGS
182069086,erupción,1.0,HASHTAGS
182069086,bravíssimo2023,1.0,HASHTAGS
567652472,colombia,1.0,HASHTAGS
567652472,alertanaranja,1.0,HASHTAGS
567652472,nevadodelruiz,1.0,HASHTAGS
1584764606752428000,atención,3.0,HASHTAGS
1584764606752428000,alertaroja,1.0,HASHTAGS
1584764606752428000,nevadodelruiz,3.0,HASHTAGS
1584764606752428000,viral,1.0,HASHTAGS
1584764606752428000,volcan,3.0,HASHTAGS
1584764606752428000,tolima,6.0,HASHTAGS
1584764606752428000,armero,1.0,HASHTAGS
1584764606752428000,alerta,3.0,HASHTAGS
1584764606752428000,ojo,1.0,HASHTAGS
1584764606752428000,volcánnevadodelruiz,2.0,HASHTAGS
1584764606752428000,erupción,2.0,HASHTAGS
1584764606752428000,volcannevadodelruiz,2.0,HASHTAGS
1584764606752428000,erupcion,1.0,HASHTAGS
1584764606752428000,manizales,2.0,HASHTAGS
1584764606752428000,volcán,2.0,HASHTAGS
1584764606752428000,colombia,3.0,HASHTAGS
1584764606752428000,caldas,1.0,HASHTAGS
1584764606752428000,risaralda,1.0,HASHTAGS
1584764606752428000,ceniza,1.0,HASHTAGS
1584764606752428000,parquenacionaldelosnevados,1.0,HASHTAGS
1584764606752428000,extra,1.0,HASHTAGS
1584764606752428000,herveo,1.0,HASHTAGS
1584764606752428000,mariquita,1.0,HASHTAGS
1584764606752428000,líbano,1.0,HASHTAGS
1584764606752428000,alertanaranja,1.0,HASHTAGS
1584764606752428000,alertasismica,1.0,HASHTAGS
1584764606752428000,riesgo,1.0,HASHTAGS
1584764606752428000,bomberos,1.0,HASHTAGS
1584764606752428000,defensacivil,1.0,HASHTAGS
1584764606752428000,nevado,1.0,HASHTAGS
1584764606752428000,ruíz,1.0,HASHTAGS
1584764606752428000,casabianca,1.0,HASHTAGS
1584764606752428000,seguimiento,1.0,HASHTAGS
1584764606752428000,urgente,1.0,HASHTAGS
1584764606752428000,evacuación,1.0,HASHTAGS
1584764606752428000,gustavopetro,1.0,HASHTAGS
942035196,colombia,1.0,HASHTAGS
942035196,nevadodelruiz,1.0,HASHTAGS
499093163,armenia,1.0,HASHTAGS
499093163,nevadodelruiz,1.0,HASHTAGS
499093163,felizsabado,1.0,HASHTAGS
67914375,nevadodelruiz,1.0,HASHTAGS
740966304543178800,volcán,1.0,HASHTAGS
740966304543178800,tienesquesaberlo,1.0,HASHTAGS
740966304543178800,colombia,1.0,HASHTAGS
740966304543178800,nevadodelruiz,1.0,HASHTAGS
1363170298850345000,nevadodelruiz,1.0,HASHTAGS
1152592674400145400,terremoto,2.0,HASHTAGS
1152592674400145400,california,1.0,HASHTAGS
1152592674400145400,alerta,1.0,HASHTAGS
1152592674400145400,erupción,1.0,HASHTAGS
1152592674400145400,volcán,1.0,HASHTAGS
1152592674400145400,nevadodelruiz,2.0,HASHTAGS
1152592674400145400,colombia,1.0,HASHTAGS
1152592674400145400,terremotos,1.0,HASHTAGS
1152592674400145400,sismo,1.0,HASHTAGS
1152592674400145400,sismos,1.0,HASHTAGS
1152592674400145400,temblor,1.0,HASHTAGS
1152592674400145400,seismo,1.0,HASHTAGS
1152592674400145400,earthquake,1.0,HASHTAGS
1152592674400145400,earthquaker,1.0,HASHTAGS
1152592674400145400,asteroides,1.0,HASHTAGS
3007183745,colombia,1.0,HASHTAGS
3007183745,volcan,1.0,HASHTAGS
3007183745,nevadodelruiz,1.0,HASHTAGS
3007183745,bogota,1.0,HASHTAGS
3007183745,cundinamarca,1.0,HASHTAGS
3007183745,tolima,1.0,HASHTAGS
3007183745,caldas,1.0,HASHTAGS
3007183745,risaralda,1.0,HASHTAGS
3007183745,manizales,1.0,HASHTAGS
1390175739887165400,nevadodelruiz,2.0,HASHTAGS
1390175739887165400,manizales,1.0,HASHTAGS
1390175739887165400,volcannevadodelruiz,1.0,HASHTAGS
903346098202452000,colombia,1.0,HASHTAGS
903346098202452000,nevadodelruiz,1.0,HASHTAGS
903346098202452000,volcán,1.0,HASHTAGS
3223746900,volcán,1.0,HASHTAGS
3223746900,nevadodelruiz,2.0,HASHTAGS
3223746900,colombia,2.0,HASHTAGS
1263862103363985400,nevadodelruiz,1.0,HASHTAGS
1263862103363985400,colombia,1.0,HASHTAGS
1248649254350045200,nevadodelruiz,2.0,HASHTAGS
1248649254350045200,tolima,1.0,HASHTAGS
1248649254350045200,armero,2.0,HASHTAGS
1248649254350045200,erupcion,2.0,HASHTAGS
1248649254350045200,emergencia,2.0,HASHTAGS
1248649254350045200,ibague,1.0,HASHTAGS
1248649254350045200,volcannevadodelruiz,1.0,HASHTAGS
1641162212,nevadodelruiz,1.0,HASHTAGS
1641162212,caldas,1.0,HASHTAGS
50879393,nevadodelruiz,1.0,HASHTAGS
50879393,manizales,1.0,HASHTAGS
1619533787167162400,colombia,1.0,HASHTAGS
1619533787167162400,nevadodelruiz,1.0,HASHTAGS
839606685102714900,nevadodelruiz,1.0,HASHTAGS
839606685102714900,colombia,4.0,HASHTAGS
839606685102714900,volcánnevadodelruiz,3.0,HASHTAGS
398273794,nevadodelruiz,1.0,HASHTAGS
398273794,colombia,6.0,HASHTAGS
398273794,volcánnevadodelruiz,5.0,HASHTAGS
398273794,gustavopetro,1.0,HASHTAGS
2862503751,atentos,1.0,HASHTAGS
2862503751,nevadodelruiz,1.0,HASHTAGS
1217199125336412200,nevadodelruiz,4.0,HASHTAGS
1217199125336412200,colombia,4.0,HASHTAGS
1217199125336412200,armero,2.0,HASHTAGS
1217199125336412200,tolima,1.0,HASHTAGS
1733689009,alertanaraja,1.0,HASHTAGS
1733689009,manizales,1.0,HASHTAGS
1733689009,nevadodelruiz,1.0,HASHTAGS
1199530125286658000,nevadodelruiz,1.0,HASHTAGS
142503243,focoinformativo,1.0,HASHTAGS
142503243,31marzo,1.0,HASHTAGS
142503243,decretan,1.0,HASHTAGS
142503243,alerta,1.0,HASHTAGS
142503243,naranja,1.0,HASHTAGS
142503243,eruption,1.0,HASHTAGS
142503243,probable,1.0,HASHTAGS
142503243,dias,1.0,HASHTAGS
142503243,semana,1.0,HASHTAGS
142503243,nevadodelruiz,1.0,HASHTAGS
142503243,colombia,1.0,HASHTAGS
29778623,nevadodelruíz,1.0,HASHTAGS
29778623,colombia,1.0,HASHTAGS
29778623,volcán,1.0,HASHTAGS
29778623,mundonow,1.0,HASHTAGS
1268638795,nevadodelruiz,1.0,HASHTAGS
104677797,manizales,1.0,HASHTAGS
104677797,nevadodelruiz,1.0,HASHTAGS
180837635,nevadodelruiz,1.0,HASHTAGS
180837635,alertanaranja,1.0,HASHTAGS
27118046,nevadodelruiz,1.0,HASHTAGS
1615100456371355600,nevadodelruiz,1.0,HASHTAGS
207255809,semetio,1.0,HASHTAGS
207255809,olímpicastereo,1.0,HASHTAGS
207255809,nevadodelruiz,1.0,HASHTAGS
1204789344571183000,volcan,2.0,HASHTAGS
1204789344571183000,nevadodelruiz,2.0,HASHTAGS
1204789344571183000,yacelacanto,2.0,HASHTAGS
1204789344571183000,alerta,1.0,HASHTAGS
1204789344571183000,naranja,1.0,HASHTAGS
1204789344571183000,sismica,1.0,HASHTAGS
1204789344571183000,lunes,1.0,HASHTAGS
136763692,volcán,3.0,HASHTAGS
136763692,nevadodelruiz,4.0,HASHTAGS
136763692,colombia,4.0,HASHTAGS
136763692,manizales,1.0,HASHTAGS
136763692,tolima,1.0,HASHTAGS
1389908228851572700,nevadodelruiz,1.0,HASHTAGS
158467960,nevadodelruiz,1.0,HASHTAGS
322382629,nevadodelruiz,1.0,HASHTAGS
2966733687,gestióndelriesgo,1.0,HASHTAGS
2966733687,nevadodelruiz,3.0,HASHTAGS
2966733687,ungrd,1.0,HASHTAGS
2966733687,prevencion,1.0,HASHTAGS
2966733687,alertanaranja,1.0,HASHTAGS
142232665,nevadodelruiz,1.0,HASHTAGS
142232665,volcan,1.0,HASHTAGS
129522201,urgente,1.0,HASHTAGS
129522201,nevadodelruiz,3.0,HASHTAGS
129522201,tolima,1.0,HASHTAGS
2558611388,volcán,2.0,HASHTAGS
2558611388,nevadodelruiz,2.0,HASHTAGS
2558611388,colombia,2.0,HASHTAGS
2558611388,alerta,1.0,HASHTAGS
2558611388,erupción,1.0,HASHTAGS
2558611388,evacuación,1.0,HASHTAGS
1684724779,nevadodelruiz,11.0,HASHTAGS
1684724779,murillo,4.0,HASHTAGS
1684724779,nevado,4.0,HASHTAGS
1684724779,medioambiente,6.0,HASHTAGS
1684724779,volcánmachín,4.0,HASHTAGS
1684724779,volcánnevadodelruiz,4.0,HASHTAGS
1684724779,emergencia,2.0,HASHTAGS
1684724779,tolima,2.0,HASHTAGS
1590875509067505700,alerta,1.0,HASHTAGS
1590875509067505700,colombia,1.0,HASHTAGS
1590875509067505700,volcannevadodelruiz,1.0,HASHTAGS
1590875509067505700,volcanenalerta,1.0,HASHTAGS
61964712,nevadodelruiz,1.0,HASHTAGS
1521163790846505000,importante,1.0,HASHTAGS
1521163790846505000,volcánnevadodelruiz,1.0,HASHTAGS
107195939,video,1.0,HASHTAGS
107195939,nevadodelruiz,2.0,HASHTAGS
107195939,volcannevadodelruiz,1.0,HASHTAGS
730879083194777600,volcannevadodelruiz,1.0,HASHTAGS
144931300,bitácora,1.0,HASHTAGS
144931300,sgcvolcanes,1.0,HASHTAGS
144931300,volcannevadodelruiz,1.0,HASHTAGS
144931300,volcanenalerta,1.0,HASHTAGS
144931300,nevadodelruiz,1.0,HASHTAGS
144931300,alertanaranja,1.0,HASHTAGS
342388995,leondormido,6.0,HASHTAGS
342388995,nevadodelruiz,6.0,HASHTAGS
342388995,s,1.0,HASHTAGS
342388995,mimanizalesdelalma,1.0,HASHTAGS
342388995,boletín,4.0,HASHTAGS
342388995,alertanaranja,5.0,HASHTAGS
342388995,boletin,2.0,HASHTAGS
342388995,manizales,1.0,HASHTAGS
138070668,nevadodelruiz,2.0,HASHTAGS
138070668,colombia,2.0,HASHTAGS
138070668,lolita,1.0,HASHTAGS
200267797,colombia,1.0,HASHTAGS
200267797,nevadodelruiz,1.0,HASHTAGS
200267797,lolita,1.0,HASHTAGS
413298517,nevadodelruiz,5.0,HASHTAGS
413298517,actividadsísmica,1.0,HASHTAGS
413298517,inestabilidadvolcánica,1.0,HASHTAGS
413298517,erupción,1.0,HASHTAGS
413298517,cundinamarca,1.0,HASHTAGS
413298517,temblores,1.0,HASHTAGS
413298517,alertanaranja,1.0,HASHTAGS
413298517,sábadosanto,1.0,HASHTAGS
413298517,monitoreo,1.0,HASHTAGS
413298517,colombia,2.0,HASHTAGS
413298517,evacuación,2.0,HASHTAGS
413298517,animales,1.0,HASHTAGS
413298517,ministeriodeagricultura,1.0,HASHTAGS
1288159638396051500,nevadodelruiz,2.0,HASHTAGS
1288159638396051500,volcannevadodelruiz,2.0,HASHTAGS
1288159638396051500,alertanaranja,1.0,HASHTAGS
1288159638396051500,colombia,1.0,HASHTAGS
1288159638396051500,quindio,1.0,HASHTAGS
1290838896679555000,volcanenalerta,1.0,HASHTAGS
1290838896679555000,volcannevadodelruiz,1.0,HASHTAGS
264553283,nevadodelruiz,1.0,HASHTAGS
1625857754824056800,ultimahora,3.0,HASHTAGS
1625857754824056800,nevadodelruiz,2.0,HASHTAGS
1625857754824056800,volcánnevadodelruiz,7.0,HASHTAGS
1625857754824056800,alerta,1.0,HASHTAGS
1625857754824056800,alertanaranja,5.0,HASHTAGS
1625857754824056800,noticia,1.0,HASHTAGS
1625857754824056800,atencion,1.0,HASHTAGS
1233425988857553000,volcánnevadodelruíz,5.0,HASHTAGS
1233425988857553000,quindío,7.0,HASHTAGS
1233425988857553000,armenia,3.0,HASHTAGS
1233425988857553000,volcannevadodelruiz,3.0,HASHTAGS
1233425988857553000,salento,1.0,HASHTAGS
1233425988857553000,filandia,2.0,HASHTAGS
1233425988857553000,quimbaya,1.0,HASHTAGS
1233425988857553000,circasia,1.0,HASHTAGS
1233425988857553000,envideo,1.0,HASHTAGS
132922662,volcánnevadodelruíz,1.0,HASHTAGS
339385886,tolima,2.0,HASHTAGS
339385886,medidas,1.0,HASHTAGS
339385886,nevadodelruiz,1.0,HASHTAGS
339385886,estrategias,1.0,HASHTAGS
197434759,nevadodelruiz,2.0,HASHTAGS
197434759,umanizales,1.0,HASHTAGS
35977487,videoslajornada,2.0,HASHTAGS
35977487,campesinos,1.0,HASHTAGS
35977487,volcán,2.0,HASHTAGS
35977487,nevadodelruiz,2.0,HASHTAGS
35977487,colombiano,1.0,HASHTAGS
2336831455,volcánnevadodelruiz,4.0,HASHTAGS
2336831455,ibagué,2.0,HASHTAGS
90950475,caldas,3.0,HASHTAGS
90950475,erupción,3.0,HASHTAGS
90950475,tolima,3.0,HASHTAGS
90950475,volcánnevadodelruiz,4.0,HASHTAGS
90950475,familias,1.0,HASHTAGS
90950475,actividad,1.0,HASHTAGS
90950475,energía,1.0,HASHTAGS
90950475,sismos,1.0,HASHTAGS
455831037,aestahora,1.0,HASHTAGS
455831037,nevadodelruiz,2.0,HASHTAGS
455831037,risaralda,1.0,HASHTAGS
455831037,risaraldasentimientodetodos,1.0,HASHTAGS
2666898235,aestahora,1.0,HASHTAGS
2666898235,nevadodelruiz,1.0,HASHTAGS
2666898235,drones,1.0,HASHTAGS
2666898235,diosypatria,1.0,HASHTAGS
2666898235,esunhonorserpolicia,1.0,HASHTAGS
2666898235,prevención,1.0,HASHTAGS
335604418,caldas,1.0,HASHTAGS
335604418,erupción,1.0,HASHTAGS
335604418,tolima,1.0,HASHTAGS
335604418,volcánnevadodelruiz,1.0,HASHTAGS
568702835,recomendaciones,1.0,HASHTAGS
568702835,cuidadodelasalud,1.0,HASHTAGS
568702835,medioambiente,1.0,HASHTAGS
568702835,nevadodelruiz,1.0,HASHTAGS
568702835,volcanenalerta,1.0,HASHTAGS
568702835,salud,1.0,HASHTAGS
1977239779,nevadodelruiz,5.0,HASHTAGS
1977239779,colombia,6.0,HASHTAGS
1977239779,barranquilla,6.0,HASHTAGS
1977239779,volcannevadodelruiz,1.0,HASHTAGS
1977239779,seguimiento,1.0,HASHTAGS
1977239779,volcanenalerta,2.0,HASHTAGS
1977239779,riesgo,1.0,HASHTAGS
1977239779,medioambiente,1.0,HASHTAGS
1977239779,atlantico,2.0,HASHTAGS
1977239779,emergencia,1.0,HASHTAGS
1977239779,evacuacion,1.0,HASHTAGS
238196192,nevadodelruiz,1.0,HASHTAGS
238196192,colombia,1.0,HASHTAGS
238196192,openstreammaps,1.0,HASHTAGS
89251852,nevadodelruiz,3.0,HASHTAGS
89251852,volcannevadodelruiz,2.0,HASHTAGS
89251852,alerta,1.0,HASHTAGS
89251852,volcánnevadodelruiz,1.0,HASHTAGS
89251852,volcanenalerta,2.0,HASHTAGS
89251852,volcan,1.0,HASHTAGS
1596356322131415000,volcannevadodelruiz,1.0,HASHTAGS
1596356322131415000,volcanenalerta,1.0,HASHTAGS
1596356322131415000,volcan,1.0,HASHTAGS
1596356322131415000,nevadodelruiz,1.0,HASHTAGS
191491397,volcánnevadodelruiz,1.0,HASHTAGS
191491397,colombia,1.0,HASHTAGS
261915434,nevadodelruiz,1.0,HASHTAGS
261915434,imagenesatelitales,1.0,HASHTAGS
261915434,volcan,1.0,HASHTAGS
261915434,alertasísmica,1.0,HASHTAGS
261915434,colombia,1.0,HASHTAGS
